Area	Zone	lat	lng
4	1	28.6657	-98.738
4	1	28.6712	-98.3753
6	1	29.3686	-99.3556
4	1	28.7109	-98.4711
4	1	29.239	-98.7739
4	1	28.8926	-99.1237
4	1	28.9472	-99.3762
6	1	29.4095	-99.0782
6	1	29.4274	-99.2166
4	1	28.7422	-99.3192
6	1	29.1668	-99.2507
4	1	28.8795	-98.9065
6	1	29.9802	-98.4781
3	1	30.3555	-99.0642
3	1	30.3745	-98.792
3	1	30.2696	-98.9267
3	1	30.3457	-98.8874
3	1	30.2053	-98.9475
3	1	30.1954	-98.8003
6	1	30.1689	-98.6915
6	1	30.0708	-98.8683
6	1	29.89	-98.7097
6	1	29.9783	-98.7069
6	1	29.8733	-98.5538
6	1	29.7899	-98.659
3	1	30.4601	-98.9503
3	1	30.4379	-99.108
3	1	30.2285	-98.843
3	1	30.3351	-98.9919
3	1	29.9913	-99.1325
6	1	29.8827	-98.846
3	1	30.1347	-99.3331
3	1	30.2779	-99.1695
3	1	30.2453	-99.3282
3	1	30.1953	-99.1871
3	1	30.1135	-99.0859
3	1	30.0791	-99.5427
3	1	30.179	-99.48
3	1	30.0343	-99.3835
3	1	29.9629	-99.3158
6	1	29.8435	-99.3063
6	1	29.7836	-99.1099
3	1	29.699	-99.5276
6	1	29.761	-99.1679
6	1	29.5482	-99.1244
6	1	29.6511	-99.2669
6	1	29.9383	-98.9717
6	1	29.8738	-98.8433
6	1	29.7607	-98.9707
6	1	29.6832	-98.9139
6	1	29.7468	-98.8003
6	1	29.6212	-99.053
6	1	29.5768	-98.8778
3	1	30.1136	-99.7228
3	1	29.9903	-99.6612
3	1	29.8982	-99.1269
3	1	30.277	-99.5651
3	1	30.0349	-99.1963
6	1	29.6306	-99.4037
6	1	29.492	-99.2979
6	1	29.8709	-99.4239
3	1	30.3545	-99.2017
6	1	29.7508	-99.352
6	1	29.4186	-99.4001
6	1	29.9207	-98.8477
3	1	30.1895	-99.3718
6	1	29.5579	-99.1991
6	1	29.3324	-98.1356
6	1	29.2339	-98.2442
6	1	29.2931	-98.2106
6	1	29.2238	-98.1188
6	1	29.2768	-97.9772
6	1	29.1189	-98.3319
6	1	29.077	-98.2283
6	1	29.0775	-98.0518
6	1	28.958	-98.0069
6	1	28.9907	-98.0861
6	1	29.146	-97.9394
6	1	28.9995	-97.946
6	1	28.8579	-98.033
6	1	28.9043	-98.1785
6	1	28.9818	-98.2596
6	1	29.1321	-98.19
6	1	29.414	-98.1436
6	1	29.7949	-98.7087
6	1	29.7988	-98.7376
6	1	29.7988	-98.7376
6	1	29.7649	-98.7066
3	1	30.0573	-99.1454
3	1	30.0573	-99.1454
3	1	30.0242	-99.1361
6	1	29.8247	-98.754
3	1	30.3001	-99.2513
3	1	30.0952	-99.1574
3	1	30.2853	-98.8766
3	1	30.2737	-98.8727
3	1	30.2493	-98.8326
3	1	30.0726	-99.29
3	1	30.0791	-99.2095
3	1	30.0352	-99.1491
3	1	29.9742	-99.1197
6	1	29.9509	-98.9741
6	1	29.9748	-98.9056
6	1	29.8716	-98.622
6	1	29.8047	-98.6213
6	1	29.732	-99.0534
6	1	29.709	-99.0545
6	1	29.7201	-98.9442
6	1	29.6217	-98.9464
6	1	29.5725	-98.9468
6	1	29.7996	-99.2478
6	1	29.22	-98.8188
4	1	28.8968	-99.0937
4	1	28.6704	-99.1702
6	1	29.1459	-98.9037
6	1	29.3258	-99.2847
6	1	29.3462	-99.1568
6	1	29.3959	-98.8568
6	1	29.1963	-98.858
4	1	29.0592	-99.0074
4	1	29.0957	-98.5871
4	1	29.0342	-98.5849
6	1	29.0224	-98.5213
4	1	28.9293	-98.5293
4	1	28.9644	-98.4827
4	1	28.8594	-98.7066
6	1	29.3352	-98.877
6	1	28.9513	-97.7606
6	1	28.7856	-97.9005
6	1	28.8423	-97.7616
6	1	28.7391	-97.7482
4	1	28.5996	-98.016
6	1	28.6773	-97.9244
6	1	28.8673	-97.6481
6	1	29.1367	-98.1573
6	1	28.8484	-97.8739
6	1	28.8484	-97.8739
6	1	29.6583	-98.5997
6	1	29.6853	-98.6866
6	1	29.7562	-98.6195
6	1	29.6858	-98.6454
6	1	29.6279	-98.7069
6	1	29.6426	-98.6206
6	1	29.6426	-98.6206
6	1	29.6426	-98.6206
6	1	29.6426	-98.6206
6	1	29.6275	-98.6576
6	1	29.6406	-98.7751
6	1	29.7249	-98.6546
6	1	29.7249	-98.6546
6	1	29.2531	-98.4933
6	1	29.2529	-98.4276
6	1	29.2492	-98.3364
6	1	29.1839	-98.4115
6	1	29.1629	-98.4646
6	1	29.2006	-98.4907
6	1	29.2151	-98.6278
6	1	29.2676	-98.4759
6	1	29.2158	-98.5777
6	1	29.2563	-98.5392
6	1	29.2563	-98.5392
6	1	29.2756	-98.5332
6	1	29.5944	-98.3987
6	1	29.5219	-98.4446
6	1	29.5471	-98.4075
6	1	29.5471	-98.4075
6	1	29.5261	-98.4067
6	1	29.5901	-98.4461
6	1	29.559	-98.468
6	1	29.5049	-98.4484
6	1	29.5731	-98.4254
6	1	29.5826	-98.3779
6	1	29.5703	-98.3658
6	1	29.5703	-98.3658
6	1	29.5592	-98.4063
6	1	29.5579	-98.3626
6	1	29.5783	-98.4657
6	1	29.5783	-98.4657
6	1	29.5055	-98.4573
6	1	29.5055	-98.4573
6	1	29.5229	-98.4136
6	1	29.3067	-98.7604
6	1	29.4331	-98.6792
6	1	29.4331	-98.6792
6	1	29.4266	-98.6443
6	1	29.4387	-98.7522
6	1	29.4387	-98.7522
6	1	29.2859	-98.7281
6	1	29.4326	-98.6943
6	1	29.4007	-98.7038
6	1	29.4007	-98.7038
6	1	29.3727	-98.6326
6	1	29.2846	-98.6936
6	1	29.2436	-98.6886
6	1	29.4019	-98.7516
6	1	29.4112	-98.6394
6	1	29.4112	-98.6394
6	1	29.3715	-98.6345
6	1	29.3715	-98.6345
6	1	29.4736	-98.5375
6	1	29.4354	-98.4991
6	1	29.4248	-98.5138
6	1	29.4363	-98.5638
6	1	29.4797	-98.5202
6	1	29.4514	-98.4955
6	1	29.4329	-98.5287
6	1	29.4329	-98.5287
6	1	29.4576	-98.4638
6	1	29.4975	-98.572
6	1	29.4764	-98.5828
6	1	29.4276	-98.5813
6	1	29.4572	-98.5314
6	1	29.4695	-98.4974
6	1	29.4695	-98.4974
6	1	29.4978	-98.535
6	1	29.4978	-98.535
6	1	29.4563	-98.5971
6	1	29.4563	-98.5971
6	1	29.4641	-98.5639
6	1	29.5052	-98.4889
6	1	29.485	-98.4614
6	1	29.445	-98.5472
6	1	29.4991	-98.511
6	1	29.4198	-98.5395
6	1	29.4293	-98.4832
6	1	29.4293	-98.4832
6	1	29.8031	-98.415
6	1	29.8031	-98.415
6	1	29.8156	-98.3548
6	1	29.8967	-98.4206
6	1	29.8967	-98.4206
6	1	29.8455	-98.4234
6	1	29.7522	-98.3804
6	1	29.747	-98.3065
6	1	29.7819	-98.516
6	1	29.7722	-98.4587
6	1	29.8928	-98.4586
6	1	29.5741	-98.6912
6	1	29.4894	-98.7156
6	1	29.5047	-98.7561
6	1	29.5047	-98.7561
6	1	29.5549	-98.6348
6	1	29.5162	-98.602
6	1	29.4946	-98.6436
6	1	29.464	-98.6526
6	1	29.5518	-98.779
6	1	29.4871	-98.6709
6	1	29.4871	-98.6709
6	1	29.5098	-98.6151
6	1	29.5098	-98.6151
6	1	29.5098	-98.6151
6	1	29.5098	-98.6151
6	1	29.5336	-98.695
6	1	29.5336	-98.695
6	1	29.5631	-98.6502
6	1	29.5631	-98.6502
6	1	29.5257	-98.6532
6	1	29.5257	-98.6532
6	1	29.5049	-98.6863
6	1	29.5049	-98.6863
6	1	29.475	-98.6179
6	1	29.4097	-98.4654
6	1	29.4349	-98.4582
6	1	29.3712	-98.4601
6	1	29.3712	-98.4601
6	1	29.4018	-98.405
6	1	29.4018	-98.405
6	1	29.3209	-98.4176
6	1	29.3209	-98.4176
6	1	29.3843	-98.3608
6	1	29.3925	-98.4498
6	1	29.3777	-98.4554
6	1	29.2959	-98.357
6	1	29.3631	-98.4249
6	1	29.3631	-98.4249
6	1	29.4341	-98.4027
6	1	29.4341	-98.4027
6	1	29.4308	-98.4535
6	1	29.4308	-98.4535
6	1	29.4182	-98.4888
6	1	29.3769	-98.2836
6	1	29.4745	-98.1998
6	1	29.3837	-98.2494
6	1	29.435	-98.0944
6	1	29.4073	-98.195
6	1	29.3129	-98.2904
6	1	29.4639	-98.2413
6	1	29.3798	-98.006
6	1	29.6957	-98.4908
6	1	29.6957	-98.4908
6	1	29.6957	-98.4908
6	1	29.6957	-98.4908
6	1	29.6957	-98.4908
6	1	29.6515	-98.4364
6	1	29.6515	-98.4364
6	1	29.6515	-98.4364
6	1	29.6515	-98.4364
6	1	29.6363	-98.4356
6	1	29.6723	-98.4939
6	1	29.6527	-98.4921
6	1	29.6114	-98.4868
6	1	29.6114	-98.4868
6	1	29.69	-98.4443
6	1	29.6298	-98.4976
6	1	29.6585	-98.4543
6	1	29.5274	-98.4995
6	1	29.5444	-98.5058
6	1	29.5444	-98.5058
6	1	29.5211	-98.5767
6	1	29.5211	-98.5767
6	1	29.5416	-98.5899
6	1	29.5608	-98.598
6	1	29.5608	-98.598
6	1	29.5821	-98.5639
6	1	29.5889	-98.6121
6	1	29.6079	-98.5336
6	1	29.5898	-98.5212
6	1	29.5758	-98.5246
6	1	29.5758	-98.5246
6	1	29.5623	-98.5472
6	1	29.545	-98.564
6	1	29.5446	-98.5275
6	1	29.5816	-98.4988
6	1	29.5226	-98.5412
6	1	29.5091	-98.3768
6	1	29.4685	-98.3691
6	1	29.488	-98.3202
6	1	29.5198	-98.3081
6	1	29.5198	-98.3081
6	1	29.4696	-98.3477
6	1	29.4922	-98.4171
6	1	29.5262	-98.3467
6	1	29.4756	-98.2992
6	1	29.4828	-98.3903
6	1	29.4828	-98.3903
6	1	29.5414	-98.3537
6	1	29.5414	-98.3537
6	1	29.3916	-98.5708
6	1	29.4046	-98.5491
6	1	29.4046	-98.5491
6	1	29.3169	-98.5625
6	1	29.3169	-98.5625
6	1	29.3928	-98.5003
6	1	29.3416	-98.5033
6	1	29.3416	-98.5033
6	1	29.3529	-98.5963
6	1	29.3702	-98.5015
6	1	29.3134	-98.475
6	1	29.3833	-98.5255
6	1	29.3833	-98.5255
6	1	29.3576	-98.5519
6	1	29.3325	-98.5221
6	1	29.586	-98.2916
6	1	29.586	-98.2916
6	1	29.586	-98.2916
6	1	29.6344	-98.3096
6	1	29.6344	-98.3096
6	1	29.5745	-98.2156
6	1	29.6156	-98.2398
6	1	29.5458	-98.2758
6	1	29.5568	-98.3068
6	1	29.5191	-98.2006
6	1	29.6877	-98.2959
6	1	29.582	-98.3301
6	1	29.5837	-98.2549
6	1	29.5837	-98.2549
6	1	29.5666	-98.2712
6	1	29.6084	-98.2246
6	1	29.6094	-98.2709
6	1	29.6132	-98.3282
6	1	29.3525	-98.5761
6	1	29.3525	-98.5761
6	1	29.3525	-98.5761
6	1	29.3525	-98.5761
6	1	29.3081	-98.3242
6	1	29.3081	-98.3242
6	1	29.3081	-98.3242
6	1	29.2567	-98.3825
6	1	29.2567	-98.3825
6	1	29.2567	-98.3825
6	1	29.2567	-98.3825
6	1	29.2567	-98.3825
6	1	29.2567	-98.3825
6	1	29.2567	-98.3825
4	1	28.9276	-99.0919
4	1	28.9276	-99.0919
4	1	28.9276	-99.0919
4	1	28.9276	-99.0919
4	1	28.9276	-99.0919
4	1	28.9276	-99.0919
4	1	28.9276	-99.0919
4	1	28.9276	-99.0919
4	1	28.9276	-99.0919
4	1	28.9276	-99.0919
4	1	28.9276	-99.0919
4	1	28.9276	-99.0919
4	1	28.9276	-99.0919
4	1	28.9276	-99.0919
4	1	28.9276	-99.0919
6	1	29.3081	-98.3228
6	1	29.3081	-98.3228
6	1	29.3081	-98.3228
4	1	28.7045	-98.4775
4	1	28.7045	-98.4775
6	1	29.3098	-98.3203
6	1	29.3098	-98.3203
6	1	29.3098	-98.3203
6	1	29.2571	-98.384
6	1	29.2571	-98.384
6	1	29.2571	-98.384
6	1	29.2571	-98.384
6	1	29.429	-98.3433
6	1	29.429	-98.3433
6	1	29.429	-98.3433
6	1	29.429	-98.3433
6	1	29.429	-98.3433
6	1	29.429	-98.3433
6	1	29.429	-98.3433
6	1	29.3468	-98.6536
6	1	29.3468	-98.6536
6	1	29.3468	-98.6536
6	1	29.3468	-98.6536
6	1	29.3468	-98.6536
6	1	29.3468	-98.6536
6	1	29.3468	-98.6536
6	1	29.3042	-98.4003
6	1	29.3042	-98.4003
3	1	29.2348	-100.2092
3	1	29.2348	-100.2092
6	1	29.222	-98.6692
6	1	29.222	-98.6692
6	1	29.222	-98.6692
6	1	29.245	-98.4183
6	1	29.245	-98.4183
6	1	29.245	-98.4183
6	1	29.245	-98.4183
6	1	29.2717	-98.4447
6	1	29.2717	-98.4447
6	1	29.2717	-98.4447
6	1	29.4695	-98.3319
6	1	29.4695	-98.3319
3	1	29.3289	-100.3839
3	1	29.3289	-100.3839
6	1	29.4792	-98.2972
6	1	29.4792	-98.2972
3	1	29.2167	-99.7161
3	1	29.2167	-99.7161
6	1	29.3301	-98.66
6	1	29.3301	-98.66
6	1	29.3301	-98.66
6	1	29.3301	-98.66
6	1	29.3781	-98.2692
6	1	29.3781	-98.2692
3	1	29.6811	-99.7622
3	1	29.6811	-99.7622
6	1	29.4801	-98.25
6	1	29.4801	-98.25
6	1	29.4345	-98.6177
6	1	29.4345	-98.6177
6	1	29.4345	-98.6177
6	1	29.4345	-98.6177
5	1	32.483	-96.0992
5	1	32.6359	-96.315
5	1	32.5717	-96.1977
5	1	32.1818	-96.3815
5	1	32.3458	-96.7603
5	1	32.0154	-96.3156
5	1	32.4358	-96.5865
5	1	31.9777	-96.6983
5	1	31.8643	-96.7043
5	1	32.0371	-96.5547
8	1	31.9488	-96.3799
5	1	32.517	-96.3856
5	1	32.5043	-96.2591
5	1	32.5331	-96.712
5	1	32.2303	-96.7032
5	1	32.2808	-96.5755
5	1	32.4166	-96.3999
5	1	32.3486	-96.5338
5	1	32.3416	-96.2815
5	1	32.1293	-96.7823
5	1	32.1862	-96.802
5	1	32.0707	-96.7477
5	1	32.177	-96.4879
5	1	31.9355	-96.6168
5	1	32.2036	-96.3599
5	1	32.001	-96.5175
5	1	32.2802	-96.461
5	1	32.5161	-96.5797
8	1	31.8484	-96.5217
5	1	32.0299	-96.6277
5	1	32.1005	-96.4226
5	1	31.7211	-96.6626
5	1	31.7472	-96.5312
8	1	31.8226	-96.4179
5	1	32.6938	-96.6457
5	1	32.6938	-96.6457
5	1	32.6973	-96.5881
5	1	32.6973	-96.5881
5	1	32.6116	-96.6815
5	1	32.6116	-96.6815
5	1	32.6488	-96.5542
5	1	32.6488	-96.5542
5	1	32.643	-96.6134
5	1	32.6615	-96.5391
5	1	32.6891	-96.618
5	1	32.7837	-96.8934
5	1	32.703	-96.8934
5	1	32.7588	-96.8332
5	1	32.8081	-96.8765
5	1	32.7826	-96.85
5	1	32.7468	-96.8185
5	1	32.7468	-96.8185
5	1	32.7735	-96.88
5	1	32.7735	-96.88
5	1	32.7421	-96.9146
5	1	32.7486	-96.8727
5	1	32.7952	-96.8586
5	1	32.7206	-96.8915
5	1	32.7522	-96.8903
5	1	32.742	-96.8527
5	1	32.6965	-96.8728
5	1	32.7808	-96.8277
5	1	32.769	-96.9251
5	1	32.7646	-96.8031
5	1	32.7224	-96.8472
5	1	32.6959	-96.8987
5	1	32.6959	-96.8987
5	1	32.7324	-96.8815
5	1	32.7324	-96.8815
5	1	32.7142	-96.8708
5	1	32.7483	-96.8568
5	1	32.7371	-96.8284
5	1	32.8	-96.5928
5	1	32.7427	-96.6332
5	1	32.7427	-96.6332
5	1	32.7422	-96.5482
5	1	32.7422	-96.5482
5	1	32.7833	-96.5784
5	1	32.7353	-96.596
5	1	32.7604	-96.592
5	1	32.7604	-96.592
5	1	32.7831	-96.6364
5	1	32.7831	-96.6364
5	1	32.7628	-96.6766
5	1	32.7205	-96.7061
5	1	32.7757	-96.7012
5	1	32.759	-96.7575
5	1	32.797	-96.6601
5	1	32.8074	-96.7021
5	1	32.727	-96.6775
5	1	32.727	-96.6775
5	1	32.7409	-96.6588
5	1	32.7025	-96.6831
5	1	32.7873	-96.723
5	1	32.7429	-96.6931
5	1	32.7646	-96.6606
5	1	32.7646	-96.6606
5	1	32.7733	-96.753
5	1	32.7712	-96.6793
5	1	32.7509	-96.7648
5	1	32.7509	-96.7648
5	1	32.8077	-96.6902
5	1	32.8077	-96.6902
5	1	32.7059	-96.806
5	1	32.7059	-96.806
5	1	32.6666	-96.7633
5	1	32.6666	-96.7633
5	1	32.7279	-96.801
5	1	32.6689	-96.8377
5	1	32.6689	-96.8377
5	1	32.662	-96.8491
5	1	32.7028	-96.8402
5	1	32.709	-96.7753
5	1	32.709	-96.7753
5	1	32.675	-96.7988
5	1	32.8307	-96.915
5	1	32.8509	-96.9526
5	1	32.8132	-96.9341
5	1	32.8132	-96.9341
5	1	32.7969	-96.9517
5	1	32.8232	-96.8877
5	1	32.8232	-96.8877
5	1	32.8759	-96.9745
5	1	32.8759	-96.9745
5	1	32.8671	-96.9295
5	1	32.967	-96.9844
5	1	32.967	-96.9844
5	1	32.9148	-96.9587
5	1	32.9441	-96.9554
5	1	32.9694	-96.974
5	1	32.9082	-96.9661
5	1	32.9082	-96.9661
5	1	32.9258	-96.9314
5	1	32.9258	-96.9314
5	1	32.938	-96.9428
5	1	32.9977	-96.9833
5	1	32.9576	-96.912
5	1	32.9575	-96.912
5	1	32.9575	-96.912
5	1	32.6594	-96.9035
5	1	32.6326	-96.9043
5	1	32.6326	-96.9043
5	1	32.6652	-96.9137
5	1	32.6652	-96.9137
5	1	32.6652	-96.9137
5	1	32.6652	-96.9137
5	1	32.6043	-96.8895
5	1	32.9402	-96.8863
5	1	32.9112	-96.854
5	1	32.9244	-96.8636
5	1	32.8734	-96.8524
5	1	32.866	-96.8619
5	1	32.866	-96.8619
5	1	32.906	-96.8423
5	1	32.906	-96.8423
5	1	32.9043	-96.8828
5	1	32.8924	-96.8125
5	1	32.9086	-96.7992
5	1	32.9086	-96.7992
5	1	32.8885	-96.8815
5	1	32.8885	-96.8815
5	1	32.9425	-96.8964
5	1	32.9425	-96.8964
5	1	32.8714	-96.8986
5	1	32.8714	-96.8986
5	1	32.8714	-96.8986
5	1	32.8714	-96.8986
5	1	32.8403	-96.7028
5	1	32.8568	-96.6841
5	1	32.8181	-96.6217
5	1	32.8143	-96.6382
5	1	32.8395	-96.6693
5	1	32.833	-96.6469
5	1	32.8267	-96.6372
5	1	32.8075	-96.6612
5	1	32.8075	-96.6612
5	1	32.8564	-96.7074
5	1	32.8317	-96.6972
5	1	32.8259	-96.6516
5	1	32.8303	-96.6298
5	1	32.8197	-96.6711
5	1	32.8254	-96.6615
5	1	32.824	-96.687
5	1	32.8454	-96.6948
5	1	32.8462	-96.6713
5	1	32.8438	-96.6545
5	1	32.8352	-96.6817
5	1	32.8335	-96.6653
5	1	32.8206	-96.6725
5	1	32.8168	-96.612
5	1	32.8168	-96.612
5	1	32.8168	-96.612
5	1	32.8168	-96.612
5	1	32.8064	-96.6474
5	1	32.8577	-96.6954
5	1	32.8499	-96.6789
5	1	32.8164	-96.6518
5	1	32.8099	-96.6374
5	1	32.8674	-96.7088
5	1	32.8098	-96.6237
5	1	32.6091	-96.7667
5	1	32.599	-96.7688
5	1	32.6359	-96.8324
5	1	32.5934	-96.7659
5	1	32.6181	-96.7673
5	1	32.6071	-96.8361
5	1	32.6331	-96.8576
5	1	32.5624	-96.8601
5	1	32.6222	-96.7774
5	1	32.5892	-96.7614
5	1	32.6051	-96.7417
5	1	32.5776	-96.7239
5	1	32.6174	-96.8467
5	1	32.5722	-96.8681
5	1	32.5835	-96.8397
5	1	32.6012	-96.7557
5	1	32.6054	-96.8174
5	1	32.5728	-96.7463
5	1	32.614	-96.8172
5	1	32.6109	-96.7438
5	1	32.6109	-96.7438
5	1	32.6329	-96.7894
5	1	32.5737	-96.8197
5	1	32.6187	-96.8524
5	1	32.6206	-96.7285
5	1	32.5943	-96.8522
5	1	32.6035	-96.8646
5	1	32.6035	-96.8646
5	1	32.6054	-96.8623
5	1	32.5775	-96.8517
5	1	32.6439	-96.829
5	1	32.5991	-96.8116
5	1	32.6146	-96.858
5	1	32.5871	-96.8698
5	1	32.5787	-96.8585
5	1	32.5759	-96.8792
5	1	32.5564	-96.8813
5	1	32.5569	-96.8557
5	1	32.615	-96.8305
5	1	32.6084	-96.7798
5	1	32.6043	-96.8487
5	1	32.5952	-96.8404
5	1	32.5919	-96.8298
5	1	32.6133	-96.8008
5	1	32.6063	-96.7896
5	1	32.5955	-96.797
5	1	32.5956	-96.7821
5	1	32.5815	-96.7854
5	1	32.5614	-96.8393
5	1	32.5562	-96.8206
5	1	32.5603	-96.765
5	1	32.5767	-96.7026
5	1	32.5528	-96.721
5	1	32.6322	-96.8163
5	1	32.6242	-96.8333
5	1	32.6228	-96.7956
5	1	32.6146	-96.8652
5	1	32.6055	-96.8278
5	1	32.6055	-96.8278
5	1	32.6256	-96.846
5	1	32.5859	-96.7537
5	1	32.6226	-96.8504
5	1	32.6131	-96.7404
5	1	32.5858	-96.7614
5	1	32.5805	-96.8686
5	1	32.6043	-96.8201
5	1	32.6105	-96.8209
5	1	32.6135	-96.7613
5	1	32.6126	-96.7438
5	1	32.5985	-96.8218
5	1	32.789	-96.8129
5	1	32.789	-96.8129
5	1	32.8026	-96.7805
5	1	32.8276	-96.8126
5	1	32.8164	-96.839
5	1	32.8717	-96.7954
5	1	32.7995	-96.8037
5	1	32.8327	-96.8577
5	1	32.7914	-96.7692
5	1	32.856	-96.7911
5	1	32.856	-96.7911
5	1	32.8488	-96.8248
5	1	32.84	-96.7482
5	1	32.8652	-96.7499
5	1	32.8329	-96.791
5	1	32.8365	-96.7658
5	1	32.8365	-96.7658
5	1	32.7991	-96.7511
5	1	32.8878	-96.778
5	1	32.8745	-96.73
5	1	32.8252	-96.7302
5	1	32.8135	-96.7618
5	1	32.783	-96.7791
5	1	32.783	-96.7791
5	1	32.783	-96.7791
5	1	32.783	-96.7791
5	1	32.8293	-96.8377
5	1	32.8293	-96.8377
5	1	32.8118	-96.8224
5	1	32.865	-96.8069
5	1	32.8192	-96.783
5	1	32.8593	-96.765
5	1	32.5143	-96.6798
5	1	32.3154	-96.6034
5	1	32.0977	-96.4629
5	1	32.4072	-96.657
5	1	32.3024	-96.6155
5	1	32.4045	-96.8575
5	1	32.3463	-96.6432
5	1	32.0885	-96.4549
5	1	32.0885	-96.4549
5	1	32.4693	-96.82
5	1	32.4481	-96.6218
5	1	32.4484	-96.8412
5	1	32.0851	-96.5003
5	1	32.1344	-96.4802
5	1	32.5246	-96.7888
5	1	32.3662	-96.8322
5	1	32.0824	-96.4749
5	1	32.5334	-96.866
5	1	32.4995	-96.882
5	1	32.5298	-96.7536
5	1	32.4769	-96.7792
5	1	32.4169	-96.8186
5	1	32.0919	-96.7151
5	1	32.2435	-96.4999
5	1	32.4058	-96.8474
5	1	32.4058	-96.8474
5	1	32.3282	-96.6324
5	1	32.3282	-96.6324
5	1	32.5232	-96.828
5	1	32.3579	-96.6323
5	1	32.4542	-96.8427
8	1	31.7827	-96.4631
5	1	31.8958	-96.7159
8	1	31.9254	-96.4294
5	1	31.7519	-96.6521
5	1	32.727	-96.468
5	1	32.5768	-96.2763
5	1	32.5873	-96.2952
5	1	32.6645	-96.455
5	1	32.6997	-96.3954
5	1	32.5872	-96.4831
5	1	32.5225	-96.3504
5	1	32.5767	-96.245
5	1	32.4304	-96.2193
5	1	32.3335	-96.2105
5	1	32.3373	-96.1488
5	1	32.2716	-96.1612
5	1	32.7232	-96.9358
5	1	32.7232	-96.9358
5	1	32.7232	-96.9358
5	1	32.7232	-96.9358
5	1	32.32	-96.675
5	1	32.32	-96.675
5	1	32.32	-96.675
5	1	32.7563	-96.4916
5	1	32.7563	-96.4916
5	1	32.7563	-96.4916
5	1	32.7563	-96.4916
5	1	32.7563	-96.4916
5	1	32.7563	-96.4916
5	1	32.7563	-96.4916
5	1	32.7563	-96.4916
5	1	32.7563	-96.4916
5	1	32.7563	-96.4916
5	1	32.5398	-96.6653
5	1	32.5398	-96.6653
5	1	32.5398	-96.6653
5	1	32.5398	-96.6653
5	1	32.6486	-96.6444
5	1	32.6486	-96.6444
5	1	32.6486	-96.6444
5	1	32.6486	-96.6444
5	1	32.6486	-96.6444
6	1	30.3772	-98.3659
6	1	30.4122	-98.3819
6	1	30.4038	-98.1647
6	1	30.2751	-98.2159
3	1	30.4457	-98.5796
6	1	29.7734	-97.0021
6	1	30.0193	-97.1526
6	1	30.2636	-97.3239
6	1	30.3823	-97.3047
6	1	30.3521	-97.1793
6	1	30.2579	-97.4042
6	1	30.2087	-97.4762
6	1	30.2466	-97.1395
6	1	30.1751	-97.2421
6	1	30.1472	-97.3253
6	1	30.0668	-97.5584
6	1	30.0502	-97.6243
6	1	29.9851	-97.4914
6	1	30.0574	-97.4761
6	1	29.9839	-97.3433
6	1	30.0839	-97.2584
6	1	29.9533	-97.2501
6	1	29.8614	-97.188
6	1	29.8845	-97.3841
6	1	30.1345	-97.1506
6	1	30.0072	-97.1245
6	1	30.0407	-97.2303
6	1	30.4385	-97.1607
6	1	30.3213	-97.4279
6	1	29.9222	-97.4709
6	1	30.1231	-97.4441
6	1	29.8781	-96.9564
6	1	30.1921	-97.0234
6	1	30.0437	-96.9984
6	1	29.8764	-96.9888
6	1	30.248	-97.0202
6	1	30.1566	-97.0112
6	1	30.3466	-97.368
6	1	30.1148	-97.3208
6	1	30.006	-97.1544
6	1	29.6803	-96.9124
6	1	30.6399	-98.3292
6	1	30.6494	-98.1898
6	1	30.4895	-98.2556
6	1	30.588	-98.232
6	1	30.4911	-98.1586
6	1	30.5834	-98.1131
6	1	30.5815	-97.1342
6	1	30.4907	-97.1355
3	1	30.6881	-98.7233
3	1	30.6079	-98.4274
3	1	30.6353	-98.6929
6	1	30.0865	-97.8652
6	1	30.0732	-97.7072
6	1	30.088	-97.6451
6	1	30.0809	-97.8373
6	1	30.0809	-97.8373
6	1	30.2788	-97.7197
6	1	30.283	-97.7568
6	1	30.2879	-97.7445
6	1	30.2947	-97.7357
6	1	30.2579	-97.7232
6	1	30.2518	-97.7599
6	1	30.267	-97.7006
6	1	30.267	-97.7006
6	1	30.3099	-97.7256
6	1	30.326	-97.6912
6	1	30.3314	-97.6587
6	1	30.2293	-97.7209
6	1	30.2793	-97.7991
6	1	30.2793	-97.7991
6	1	30.2793	-97.7991
6	1	30.2793	-97.7991
6	1	30.2985	-97.8326
6	1	30.2985	-97.8326
6	1	30.2754	-97.6862
6	1	30.2279	-97.6992
6	1	30.3091	-97.6914
6	1	30.3091	-97.6914
6	1	30.3012	-97.7697
6	1	30.2365	-97.7538
6	1	30.1868	-97.6921
6	1	30.3169	-97.7465
6	1	30.2183	-97.6688
6	1	30.3098	-97.6657
6	1	30.2532	-97.783
6	1	30.3165	-97.7934
6	1	30.266	-97.7501
6	1	30.2681	-97.7387
6	1	30.2681	-97.7387
6	1	30.2283	-97.7353
6	1	30.2283	-97.7353
6	1	30.2157	-97.6922
6	1	30.2157	-97.6922
6	1	30.2815	-97.6683
6	1	30.3299	-97.7241
6	1	30.3299	-97.7241
6	1	30.2958	-97.7103
6	1	30.4013	-98.0786
6	1	30.4993	-97.9199
6	1	30.3606	-97.979
6	1	30.3606	-97.979
6	1	30.3931	-97.9332
6	1	30.3158	-97.9519
6	1	30.4986	-98.0565
6	1	30.5665	-97.9559
6	1	30.3777	-97.9045
6	1	30.4112	-98.0441
6	1	30.4529	-97.8645
